retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
West Gear,1128299,1/12/21,West,California,San Francisco,Men's Street Footwear,60,1025,615000,215250,Outlet
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Men's Street Footwear,30,272,8160,4161.6,Outlet
West Gear,1128299,1/12/21,West,California,San Francisco,Men's Street Footwear,41,338,13858,5266.04,Outlet
Foot Locker,1185732,1/12/21,Midwest,Kansas,Wichita,Women's Street Footwear,30,275,82500,24750,Online
Foot Locker,1185732,1/12/21,Midwest,Kansas,Wichita,Men's Athletic Footwear,40,275,110000,33000,Online
Foot Locker,1185732,1/12/21,Midwest,Kansas,Wichita,Men's Street Footwear,40,475,190000,66500,Online
Foot Locker,1185732,1/12/21,Midwest,Kansas,Wichita,Women's Apparel,37,72,2664,1465.2,Online
Foot Locker,1185732,1/12/21,Midwest,Kansas,Wichita,Men's Apparel,48,44,2112,992.64,Online
West Gear,1128299,1/12/21,West,California,San Francisco,Men's Street Footwear,56,277,15512,6980.4,Online
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Men's Street Footwear,45,850,382500,172125,In-store
Kohl's,1189833,1/13/21,Midwest,Montana,Billings,Men's Apparel,50,200,100000,60000,Outlet
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Women's Street Footwear,32,140,4480,1881.6,Outlet
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Women's Athletic Footwear,28,99,2772,1164.24,Outlet
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Men's Apparel,35,75,2625,1050,Outlet
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Women's Apparel,28,140,3920,1254.4,Outlet
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Men's Street Footwear,29,131,3799,1937.49,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Men's Athletic Footwear,39,135,5265,2685.15,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Women's Street Footwear,38,126,4788,2154.6,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Women's Athletic Footwear,39,75,2925,1462.5,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Women's Apparel,36,117,4212,1642.68,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Men's Apparel,41,63,2583,1162.35,Online
Kohl's,1189833,1/13/21,Midwest,Montana,Billings,Men's Apparel,48,60,2880,2044.8,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Men's Athletic Footwear,27,140,3780,1776.6,Outlet
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Men's Apparel,44,128,5632,2816,Online
West Gear,1128299,1/13/21,West,California,San Francisco,Men's Athletic Footwear,49,263,12887,3092.88,Outlet
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Men's Street Footwear,30,450,135000,54000,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Men's Athletic Footwear,40,450,180000,72000,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Women's Street Footwear,40,450,180000,63000,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Women's Athletic Footwear,40,300,120000,48000,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Men's Apparel,45,250,112500,39375,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Women's Apparel,40,450,180000,45000,Online
West Gear,1128299,1/13/21,West,California,San Francisco,Men's Athletic Footwear,59,245,14455,4914.7,Online
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30,425,127500,51000,Online
Sports Direct,1128299,1/13/21,West,New Mexico,Albuquerque,Men's Street Footwear,24,149,3576,1644.96,Outlet
West Gear,1128299,1/13/21,West,California,San Francisco,Men's Athletic Footwear,65,875,568750,113750,Outlet
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,33,150,4950,2475,Online
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Women's Street Footwear,24,167,4008,2164.32,Online
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,29,123,3567,1854.84,Online
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Women's Street Footwear,25,575,143750,57500,Online
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Women's Apparel,32,173,5536,3598.4,Online
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35,575,201250,70437.5,Online
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Men's Street Footwear,35,775,271250,108500,Online
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Women's Apparel,35,575,201250,100625,Online
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Men's Street Footwear,32,194,6208,3228.16,Online
Amazon,1185732,1/13/21,Southeast,North Carolina,Charlotte,Men's Apparel,45,475,213750,74812.5,Online
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Street Footwear,44,152,6688,3678.4,Online
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Women's Athletic Footwear,34,131,4454,2093.38,Online
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,45,325,146250,65812.5,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Street Footwear,35,325,113750,39812.5,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,40,175,70000,24500,In-store
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Men's Street Footwear,39,216,8424,5307.12,Online
Kohl's,1189833,1/14/21,Midwest,Montana,Billings,Women's Apparel,45,400,180000,45000,Outlet
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Apparel,55,225,123750,43312.5,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Apparel,45,325,146250,58500,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,42,94,3948,2368.8,Online
West Gear,1128299,1/14/21,West,California,San Francisco,Women's Street Footwear,62,248,15376,7072.96,Online
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Men's Athletic Footwear,39,156,6084,2737.8,Online
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Street Footwear,45,525,236250,106312.5,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Street Footwear,32,91,2912,1310.4,Online
Kohl's,1189833,1/14/21,Midwest,Montana,Billings,Women's Apparel,42,112,4704,1834.56,Online
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Apparel,52,68,3536,1661.92,Online
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Women's Street Footwear,30,600,180000,63000,In-store
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Women's Athletic Footwear,35,450,157500,55125,In-store
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Men's Apparel,50,500,250000,75000,In-store
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Women's Apparel,40,600,240000,60000,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,39,44,1716,840.84,Online
West Gear,1128299,1/14/21,West,California,San Francisco,Women's Street Footwear,65,825,536250,187687.5,Outlet
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Men's Athletic Footwear,40,600,240000,72000,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Street Footwear,35,179,6265,3257.8,Outlet
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Street Footwear,27,101,2727,1090.8,Outlet
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,29,53,1537,599.43,Outlet
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Apparel,37,70,2590,1061.9,Outlet
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Apparel,34,104,3536,1520.48,Outlet
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Men's Apparel,49,145,7105,3197.25,Online
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Women's Apparel,38,156,5928,2371.2,Online
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36,107,3852,1887.48,Outlet
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Men's Street Footwear,40,800,320000,160000,In-store
West Gear,1128299,1/14/21,West,California,San Francisco,Women's Street Footwear,46,264,12144,4857.6,Outlet
Kohl's,1185732,1/14/21,Northeast,New York,Albany,Women's Street Footwear,29,168,4872,2338.56,Online
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Apparel,44,98,4312,2199.12,Online
Kohl's,1189833,1/15/21,Midwest,Montana,Billings,Men's Street Footwear,45,575,258750,116437.5,Outlet
Kohl's,1189833,1/15/21,Midwest,Montana,Billings,Men's Street Footwear,44,161,7084,4179.56,Online
West Gear,1128299,1/15/21,West,California,San Francisco,Women's Athletic Footwear,60,725,435000,130500,Outlet
West Gear,1128299,1/15/21,West,California,San Francisco,Women's Athletic Footwear,55,218,11990,4796,Online
West Gear,1128299,1/15/21,West,California,San Francisco,Women's Athletic Footwear,46,247,11362,4090.32,Outlet
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19,56,1064,521.36,Online
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Women's Street Footwear,12,116,1392,556.8,Outlet
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Women's Apparel,25,350,87500,30625,Online
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Men's Apparel,35,250,87500,30625,Online
Kohl's,1189833,1/16/21,Midwest,Montana,Billings,Men's Athletic Footwear,43,101,4343,1954.35,Online
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Men's Apparel,28,88,2464,1010.24,Outlet
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Men's Apparel,33,65,2145,1029.6,Online
West Gear,1128299,1/16/21,West,California,San Francisco,Men's Apparel,65,775,503750,251875,Outlet
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Women's Apparel,17,119,2023,748.51,Outlet
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20,200,40000,14000,Online
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Men's Street Footwear,23,149,3427,1679.23,Online
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23,91,2093,1025.57,Online
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Women's Apparel,23,102,2346,1173,Online
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,16,105,1680,638.4,Outlet
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Women's Street Footwear,14,88,1232,591.36,Online
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16,70,1120,448,Outlet
West Gear,1128299,1/16/21,West,California,San Francisco,Men's Apparel,64,233,14912,9543.68,Online
Kohl's,1189833,1/16/21,Midwest,Montana,Billings,Men's Athletic Footwear,45,375,168750,50625,Outlet
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Men's Street Footwear,17,176,2992,1136.96,Outlet
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Women's Street Footwear,15,350,52500,18375,Online
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25,350,87500,30625,Online
Kohl's,1197831,1/16/21,South,Oklahoma,Oklahoma City,Men's Street Footwear,25,550,137500,48125,Online
West Gear,1128299,1/16/21,West,California,San Francisco,Men's Apparel,44,240,10560,5913.6,Outlet
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,32,125,4000,2080,Online
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Women's Athletic Footwear,50,275,137500,41250,Outlet
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Women's Apparel,50,475,237500,106875,Outlet
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Men's Apparel,55,225,123750,24750,Outlet
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Women's Apparel,36,81,2916,1487.16,Online
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,38,81,3078,1539,Online
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,32,47,1504,827.2,Online
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Men's Street Footwear,36,137,4932,2219.4,Online
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Women's Street Footwear,29,91,2639,1398.67,Online
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Men's Apparel,41,54,2214,1129.14,Online
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Men's Apparel,49,59,2891,1214.22,Online
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Women's Street Footwear,50,425,212500,63750,Outlet
West Gear,1128299,1/17/21,West,California,San Francisco,Women's Apparel,80,775,620000,93000,Outlet
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,87,2175,1196.25,Online
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Men's Street Footwear,40,425,170000,51000,Outlet
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Women's Apparel,26,83,2158,733.72,Outlet
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Men's Apparel,39,47,1833,586.56,Outlet
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,25,33,825,255.75,Outlet
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Women's Street Footwear,22,75,1650,478.5,Outlet
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,28,88,2464,837.76,Outlet
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Men's Street Footwear,28,140,3920,1293.6,Outlet
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32,75,2400,1320,Online
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Men's Athletic Footwear,50,425,212500,53125,Outlet
Kohl's,1189833,1/17/21,Midwest,Montana,Billings,Women's Street Footwear,44,120,5280,3168,Online
West Gear,1128299,1/17/21,West,California,San Francisco,Women's Apparel,72,233,16776,4865.04,Online
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29,45,1305,704.7,Online
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Women's Apparel,34,75,2550,1275,Online
West Gear,1128299,1/17/21,West,Oregon,Portland,Men's Athletic Footwear,31,124,3844,1691.36,Outlet
West Gear,1128299,1/17/21,West,Oregon,Portland,Men's Street Footwear,33,100,3300,1683,Online
West Gear,1128299,1/17/21,West,Oregon,Portland,Women's Athletic Footwear,45,250,112500,45000,In-store
West Gear,1128299,1/17/21,West,Oregon,Portland,Men's Athletic Footwear,42,100,4200,2268,Online
West Gear,1128299,1/17/21,West,Oregon,Portland,Women's Street Footwear,43,112,4816,2600.64,Online
West Gear,1128299,1/17/21,West,Oregon,Portland,Women's Athletic Footwear,41,68,2788,1533.4,Online
West Gear,1128299,1/17/21,West,Oregon,Portland,Men's Apparel,46,58,2668,1574.12,Online
West Gear,1128299,1/17/21,West,Oregon,Portland,Women's Street Footwear,45,400,180000,72000,In-store
West Gear,1128299,1/17/21,West,Oregon,Portland,Men's Apparel,50,200,100000,45000,In-store
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40,250,100000,30000,In-store
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,35,100,35000,8750,In-store
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Women's Apparel,38,70,2660,1090.6,Online
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Men's Apparel,48,41,1968,767.52,Online
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,34,26,884,335.92,Online
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Women's Street Footwear,27,73,1971,709.56,Online
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,38,68,2584,1136.96,Online
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Women's Street Footwear,30,250,75000,18750,In-store
West Gear,1128299,1/17/21,West,California,San Francisco,Women's Apparel,56,264,14784,2808.96,Outlet
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Women's Apparel,40,325,130000,52000,In-store
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Men's Apparel,50,225,112500,33750,In-store
West Gear,1128299,1/17/21,West,Oregon,Portland,Women's Street Footwear,33,128,4224,1816.32,Outlet
West Gear,1128299,1/17/21,West,Oregon,Portland,Women's Athletic Footwear,34,78,2652,1219.92,Outlet
West Gear,1128299,1/17/21,West,Oregon,Portland,Men's Apparel,33,68,2244,1144.44,Outlet
West Gear,1128299,1/17/21,West,Oregon,Portland,Women's Apparel,34,140,4760,1904,Outlet
West Gear,1128299,1/17/21,West,Oregon,Portland,Women's Apparel,45,450,202500,70875,In-store
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,500,175000,70000,In-store
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,300,105000,42000,In-store
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,300,75000,30000,In-store
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30,150,45000,18000,In-store
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Men's Apparel,45,200,90000,36000,In-store
West Gear,1185732,1/17/21,Midwest,Indiana,Indianapolis,Women's Apparel,35,300,105000,42000,In-store
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Men's Street Footwear,40,525,210000,73500,In-store
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,40,325,130000,45500,In-store
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Women's Street Footwear,30,325,97500,39000,In-store
Foot Locker,1185732,1/17/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,35,175,61250,24500,In-store
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Men's Street Footwear,38,126,4788,2058.84,Online
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Men's Apparel,50,150,75000,18750,In-store
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Men's Street Footwear,40,450,180000,54000,In-store
West Gear,1128299,1/17/21,West,Oregon,Portland,Men's Athletic Footwear,45,400,180000,72000,In-store
Sports Direct,1185732,1/17/21,Northeast,Rhode Island,Providence,Women's Apparel,40,250,100000,30000,In-store
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Women's Apparel,49,124,6076,3584.84,Online
West Gear,1128299,1/17/21,West,Oregon,Portland,Men's Street Footwear,28,120,3360,1411.2,Outlet
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Men's Apparel,54,68,3672,1101.6,Online
West Gear,1128299,1/17/21,West,Oregon,Portland,Women's Apparel,41,122,5002,2400.96,Online
Kohl's,1189833,1/17/21,Midwest,Montana,Billings,Women's Street Footwear,45,400,180000,81000,Outlet
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Women's Athletic Footwear,47,77,3619,1628.55,Online
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Women's Street Footwear,45,123,5535,2269.35,Online
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Men's Athletic Footwear,48,123,5904,2066.4,Online
Sports Direct,1128299,1/17/21,West,Hawaii,Honolulu,Men's Street Footwear,38,115,4370,1879.1,Online
West Gear,1128299,1/17/21,West,Oregon,Portland,Men's Street Footwear,35,400,140000,56000,In-store
Foot Locker,1185732,1/18/21,Midwest,Michigan,Detroit,Women's Apparel,29,123,3567,2247.21,Online
Kohl's,1189833,1/18/21,Midwest,Montana,Billings,Women's Athletic Footwear,36,78,2808,1404,Online
Foot Locker,1185732,1/18/21,Midwest,Michigan,Detroit,Women's Apparel,30,425,127500,63750,In-store
Foot Locker,1185732,1/18/21,Midwest,Michigan,Detroit,Men's Apparel,40,325,130000,45500,In-store
Foot Locker,1185732,1/18/21,Midwest,Michigan,Detroit,Women's Athletic Footwear,25,275,68750,27500,In-store
Foot Locker,1185732,1/18/21,Midwest,Michigan,Detroit,Women's Street Footwear,20,425,85000,29750,In-store
